BLM_KEY,GEO_STATE,DIST_RA,RA,SITE_ID,MINE_NAME,MILS_ID,CRIBMRDS,STATE_ID,PRI_COMDTY,USGS_QUAD,UTM_ZONE,NORTHING,EASTING,TOWNSHIP,RANGE,SECTION,SUBDIV,MERIDIAN,COUNTYCD,SURF_OWN,MIN_OWN,ELEVATION,Secondary Commodity,Site is in,Within mile(s) of,VIS_ROAD,VIS_TRAIL,VIS_POPUL,DIFFICULTY,ACCESS_LEN,ACCESS_WID,Road Log,ACCESS_AC,HUMAN_USE,HUMAN_DES,SITE_ACRES,GEN_SLOPE,FLOODPLAIN,REC_MINACT,MINACT_DES,NO_OP_ADIT,NO_CL_ADIT,NO_OP_INCL,NO_CL_INCL,NO_OP_SHFT,NO_CL_SHFT,NO_STOPES,NO_OTH_OP,OTH_TYPE,NO_TRENCH,TRENCH_LEN,NO_PROSP,NO_OP_DH,NO_PIT_G30,NO_PIT_L30,PT_HIGHWAL,WASDMP_L01,WASDMP01_5,WASDMP_G5,TAILS_L_01,TAILS_01_5,TAILS_G5,NO_HEAPS,NO_DREDGE,NO_PONDS,NO_DAMS,NO_MILLS,MILL_TYPE,NO_EXPLSV,EXPLSV_DES,EQUIP_MACH,HEADFRAMES,TREST_TRAM,POWERLINES,STRUCTURES,STRUCT_TYP,STRUCT_CON,STRUCT_LOK,HOMESITES,OTHER_FEAT,VEG_COND,REVEG_EVID,REVEG_DESC,ANIML_EVID,ANIML_PRES,ANIML_DES,STAIN_SOIL,STAIN_DESC,SULF_MIN,SULFMINTYP,TAILS,FLOW_H2O,FLOW_PH,FLOW_COND,FLOW_GPM,STAND_H2O,STAND_PH,STAND_COND,TAILS_H2O,TAILS_PH,TAILS_COND,TAILS_GPM,WASTE_H2O,WASTE_PH,WASTE_COND,WASTE_GPM,ORE_H2O,ORE_PH,ORE_COND,ORE_GPM,AJ_GRD_H2O,AJ_GRD_PH,AJ_GRD_CON,AJ_GRD_GPM,AJ_GRD_DIS,AJ_SUR_H2O,AJ_SUR_PH,AJ_SUR_CON,AJ_SUR_GPM,AJ_SUR_DIS,AM_SURFH2O,AM_SURF_PH,AM_SURFCON,AM_SURFGPM,AM_SURFDST,BM_SURFH2O,BM_SURF_PH,BM_SURFCON,BM_SURFGPM,BM_SURFDST,AQUA_LIFE,AQUA_LOC,AQUA_DESCR,H2O_BEDCLR,NO_SAMPLES,CHEM_PILES,ACID_ODOR,ASBESTOS,PETROCHEMS,DUMPSITES,POWER_SUBS,TRANSFORMS,BARREL_TNK,LEAKING,CONTENTS,UNDRG_STOR,STOR_DESCR,OTHER,BACKG_RAD,ADIT_RAD,ADIT_WL,SHAFT_RAD,SHAFT_WL,OTHER_RAD,OTHER_WL,RILLS,GULLIES,SHEETWASH,UNSTABL_RX,SLOPE_INST,WIND_EROS,MITIG_STAT,MIT_FENCED,MIT_SIGNS,HAZ_MITIG,OTHER_MIT,MIT_COND,SITE_IDTAG,TAG_LOCT,THREATNED,CULTURAL,HISTORIC,OTHERH,OTHERDES,DATE,MAX_PDOP,RCVR_TYPE,FILT_POS,STD_DEV,GPS_HEIGHT,FIPSCODE,LONGITUDE,LATITUDE,LASTUDDATE,LASTUDTIME,LASTUDUSER,QUADNAME,SITENAME,COUNTY,WATERSHED,CONGRDIST,ALIASES,DATEADDED,ADDEDBY,CREATED DATE,LAST UPDATE,EST COST,ACT COST,AUTHORITY,ENV ASSESSMENT,NOTICE INTENT,FINAL EIS,ON THE GROUND WORK,DATA C_ENVIR,DATE C_INTENT,DATE C_EIS,DATE C_GROUND,PRP SEA,PRP NAME,PRP NAME2,PRP NAME3,FUNDS CONTRIBUTED,FUNDS CONTRIBUTED1,FUNDS CONTRIBUTED2,FUNDS CONTRIBUTED3,Condition
UT048800043,UT,488,,43,Steele Claims,490250193,DB01488,0,651,37111D3024,12,,,39S,06E,4,E2SENW,26,25,BLM,BLM,,,,,3,0,0,4WD,0,0,,0,Y,TRACKS TRASH,0.2,11-35,ADJ TO,N,,0,0,0,0,0,0,0,3,DOMICILES/ADITS?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,,,0,0,,S,Y,SAGE RABBITBRUSH,Y,Y,BIRDS MICE FECES & TRACKS,N,,N,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,N,,,,0,0,0,0,0,0,0,0,1,N,UNKNOWN SOLID,0,,,0.01,0.01,0.01,0,0,0,0,Y,Y,N,N,N,N,NONE,N,0,0,0,POOR,Y,JUNPR S A1 6'UP,FALSE,FALSE,FALSE,FALSE,,9/30/98,,,,,,49025,-111,37.45161513,,16:23:49,,Basin Canyon,,Kane,Escalante,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT056800001,UT,568,,1,,,,,651,38112C2024,12,,,26S,04W,24,SWSENE,26,41,BLM,BLM,,,,,3,3,0,2WD,0,0,,0,Y,FOOT PRINTS I1,0,0-10,N/A,N,,0,0,1,0,1,0,0,0,,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,CONCRETE PADS 2 1CDH,H,Y,RABBITBRUSH SAGE PJ,Y,N,DEER SCAT,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,N,N,N,Y,N,N,-,Y,2,0,,,Y,S1,FALSE,FALSE,FALSE,FALSE,,6/11/96,,,,,,49041,,,,16:23:50,,Piute Reservoir,,Sevier,,,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT057800000,UT,578,,0,Rainy Day Mine,490170388,DB00650,AMR017094,651,37111G1024,12,,,35S,08E,3,NWNWNW,26,17,NONBLM,NONBLM,,,,,0,3,0,HIKE,0,0,,0,N,,1.5,11-35,N/A,N,,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,,H,Y,BUSHES ON DUMP,Y,Y,LIZARD RAT BIRDS,N,,N,,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,N,,,,0,0,0,0,0,0,0,0,0,,,0,,,0.12,0.18,0,0,0,0,0,Y,Y,Y,Y,N,N,-,N,0,2,,GOOD,Y,AT ADITS,FALSE,FALSE,FALSE,FALSE,,8/21/97,,,,,,49017,-111,37.80631448,,16:23:50,,Wagon Box Mesa,,Garfield,Upper Lake Powell,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT065800001,UT,658,,1,Campbird 12group Of Mines,,,,651,38110F6024,12,,,25S,11E,3,SENE,26,15,BLM,BLM,,,,,2,0,0,2WD,600,10,,0.1,Y,RECREATION,1.5,11-35,ADJ TO,N,,6,0,0,0,0,0,0,0,,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,WOODORETRELUS,POOR,0,0,,H,Y,SHRTREEGRSSFRBS,N,N,,N,,N,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,,,0.02,0.5,0.24,0,0,0.3,0,N,N,Y,Y,Y,N,-,N,0,0,,POOR,Y,A4,FALSE,FALSE,FALSE,FALSE,,6/9/95,,,,,,49015,,,,16:23:50,,Temple Mountain,,Emery,,,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT065800002,UT,658,,2,Campbird12,,,,651,38110F6024,12,,,25S,11E,3,SENE,26,15,BLM,BLM,,,,,3,0,0,2WD,0,0,,0,Y,RECREATION,7,11-35,ADJ TO,N,,14,0,0,0,0,0,0,0,,2,120,5,51,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,,H,Y,GRSFRBSHR,Y,Y,LIZZARDBIRD,N,N,N,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,,,0.05,6,1,0,0,0,0,,Y,,Y,N,N,-,,0,0,,POOR,Y,BETWEENA13AND12,FALSE,FALSE,FALSE,FALSE,,7/9/95,,,,,,49015,-110,38.66899436,,16:23:50,,Temple Mountain,,Emery,Muddy,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT065800003,UT,658,,3,Vanadiumking 1,,,,651,38110F6024,12,,,24S,11E,35,S2NWNW,26,15,BLM,BLM,,,,,2,0,0,HIKE,650,10,,0.2,N,,1.5,>35,ADJ TO,N,,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,EXPLOSIVES SIGN A1,0,0,0,0,0,,,0,0,0,H,Y,ABUDANTGRASS SPP SHU,Y,Y,RABBIT LIZARD,N,0,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,1,0,0,0,4,N,OIL,1,1/2 BURIED WEST OFA2,,0.03,0.05,0.06,0,0,0.03,0,Y,Y,Y,Y,N,N,-,N,4,0,0,FAIR,Y,A2,FALSE,FALSE,FALSE,FALSE,,8/9/95,,,,,,49015,-110,38.68421363,,16:23:50,,Temple Mountain,,Emery,Muddy,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT065800004,UT,658,,4,Vanadium King 2 & 3,,,,651,38110F6024,12,,,24S,11E,35,NENW,26,15,BLM,BLM,,,,,3,0,0,2WD,500,10,,1.2,Y,RECREATION,7,>35,WITHIN,Y,MINERAL SAMPLES,15,0,0,0,0,0,0,0,,0,0,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,2,WOOD,POOR,0,2,,H,Y,GRSFRBSHR,Y,Y,BATS LIZARD,N,,N,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,1,0,0,0,,,0,,,0.15,0.9,1.9,0,0,0.5,1.4,Y,Y,Y,Y,Y,N,NONE,N,0,0,NONE,,Y,PORTAL ADIT1,FALSE,FALSE,FALSE,FALSE,,9/9/95,,,,,,49015,-110,38.68357494,,16:23:50,,Temple Mountain,,Emery,Muddy,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT065800005,UT,658,,5,Calyx 1,,,,651,38110F6024,12,,,24S,11E,35,W2SW,26,15,BLM,BLM,,,,,2,0,0,4WD,600,12,,0.2,Y,MOTORCYCLE,7,0-10,N/A,N,,0,0,0,0,4,0,0,0,,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,DWELLING,POOR,0,0,,H,U,BS GRASS,Y,Y,LIZARDS,N,,N,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,2,N,EMPTY,0,,,0.02,0,0,0.15,0,0,0,Y,Y,Y,Y,N,,-,Y,0,0,S2 GATE S3 WOOD,FAIR,Y,S1,FALSE,FALSE,FALSE,FALSE,,6/9/95,,,,,,49015,-110,38.67786319,,16:23:50,,Temple Mountain,,Emery,Muddy,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT065800006,UT,658,,6,Vanadium King No 3,,,,651,38110F6024,12,,,24S,11E,35,NWSW,26,15,BLM,BLM,,,,,2,0,0,4WD,600,12,,0.2,Y,,5,0-10,ADJ TO,N,,1,0,0,0,2,0,0,0,,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,DYNAMITE BUNKER,POOR,0,0,,D,Y,GOOD EXCEPT DUMPS,Y,Y,LIZARDS,,,Y,-,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,,,0,,,0.25,0.3,0.1,0.8,0.1,1.6,0,Y,Y,Y,N,N,,-,Y,0,0,,FAIR,Y,S2,FALSE,FALSE,FALSE,FALSE,,7/9/95,,,,,,49015,-110,38.6783551,,16:23:50,,Temple Mountain,,Emery,Muddy,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT065800007,UT,658,,7,Vanadium King 4,,,,651,38110F6024,12,,,24S,11E,26,SWSW,26,15,BLM,BLM,,,,,2,0,0,HIKE,0,0,,0,Y,MOUNTAIN BIKES,3,>35,N/A,N,,5,0,0,0,0,0,1,0,NONE,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,,0,0,NONE,H,Y,GRSSHRFOR,Y,Y,RABBIT,N,-,N,-,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,N,,,,0,0,0,0,0,0,0,0,3,0,EMPTY,0,,,0.01,5,0.1,0,0,4,0,Y,Y,Y,Y,Y,N,NONE,N,0,0,N,,Y,ADIT 3,FALSE,FALSE,FALSE,FALSE,,9/9/95,,,,,,49015,-110,38.69040396,,16:23:50,,Temple Mountain,,Emery,Muddy,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT065800008,UT,658,,8,Migliaccio,,,,651,38110F6024,12,,,24S,11E,27,SESE,26,15,BLM,BLM,,,,,3,0,0,HIKE,0,0,,0,Y,MOUNTAIN BIKERS,2.5,>35,-,N,,2,0,1,0,1,0,0,0,,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-,0,0,1,0,0,,,0,1,,H,Y,GRSSHRFOR,Y,Y,LIZARDS,N,-,N,-,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,N,,,,0,0,0,0,0,0,0,0,1,N,-,0,-,NONE,0.02,0.2,0.1,5,0,0.3,0,Y,Y,Y,Y,Y,N,NONE,N,0,0,,,Y,ACCESS ROAD,FALSE,FALSE,FALSE,FALSE,,9/9/95,,,,,,49015,-110,38.68897329,,16:23:50,,Temple Mountain,,Emery,Muddy,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT065800009,UT,658,,9,Calyx 3 And 11,,,,651,38110F6024,12,,,24S,11E,35,NESW,26,15,BLM,BLM,,,,,3,0,0,4WD,0,0,,0,Y,RECREATION,8,0-10,WITHIN,N,,2,0,1,0,5,0,0,0,,1,50,0,20,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,2,0,1,POWDER MAGAZINE,FAIR,0,0,,S,Y,GOOD REVEG EXCEPTDUM,Y,Y,LIZARD,N,,N,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,4,N,,0,,,0.02,0.03,1,0.2,0,0.05,0.1,Y,Y,Y,N,N,,-,,0,0,GATE OVER SHAFT 5,FAIR,Y,SHAFT 3,FALSE,FALSE,FALSE,FALSE,,10/9/95,,,,,,49015,-110,38.67813969,,16:23:50,,Temple Mountain,,Emery,Muddy,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT065800010,UT,658,,10,Calyx 10,,,,651,38110F6024,12,,,24S,11E,35,NESW,26,15,BLM,BLM,,,,,1,0,0,4WD,600,10,,0.1,Y,RECREATION,0.5,11-35,ADJ TO,N,,0,0,0,0,2,0,0,0,,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,,,0,0,,S,Y,RICE GRASS RABBIT BU,N,N,,N,,N,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,,,0.02,0,0,0.9,0,1,0,Y,Y,Y,N,N,N,-,N,0,0,,POOR,Y,S1,FALSE,FALSE,FALSE,FALSE,,10/9/95,,,,,,49015,-110,38.67659026,,16:23:50,,Temple Mountain,,Emery,Muddy,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT065800011,UT,658,,11,Calyx 8,,,,651,38110F6024,12,,,24S,11E,35,SENW,26,15,BLM,BLM,,,,,3,0,0,4WD,0,0,,0,Y,RECREATION,10,0-10,WITHIN,N,,0,0,0,0,10,0,0,0,,0,0,0,30,0,0,0,0,3,0,0,0,0,0,0,0,0,1,999,0,,3,2,0,0,5,CABIN,GOOD,0,1,CONCRETE WATER TANKS,S,Y,NO VEG ON DUMPS,Y,Y,LIZARDS,Y,OUT OF D2,N,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,5,N,EMPTY,0,,,0.02,0,0,0.5,0,0.8,0,Y,Y,Y,N,N,N,-,N,0,0,STEEL GRATE OVER S10,FAIR,Y,CABIN,FALSE,FALSE,FALSE,FALSE,,7/11/96,,,,,,49015,-110,38.6812188,,16:23:50,,Temple Mountain,,Emery,Muddy,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT065800012,UT,658,,12,Unknown,,,,651,38110F6024,12,,,25S,11E,2,NWNW,26,15,NONBLM,NONBLM,,,,,1,0,0,HIKE,0,0,,0,N,,0.1,>35,N/A,N,,0,0,0,0,1,0,0,0,,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,,H,Y,ALL THE NORMAL STUFF,Y,Y,LIZARD,N,,N,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,,,0.02,0,0,0.02,0,0,0,Y,Y,Y,Y,Y,U,,,0,0,,,Y,S1,FALSE,FALSE,FALSE,FALSE,,8/10/96,,,,,,49015,-110,38.67293835,,16:23:50,,Temple Mountain,,Emery,Muddy,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT065800013,UT,658,,13,North Mesa\lopez Incline,,,,651,38110F6024,12,,,24S,11E,35,SWSWSW,26,15,BLM,BLM,,,,,3,0,0,4WD,0,0,,0,Y,FIRE RINGS 4WD,3,11-35,ADJ TO,N,,9,0,1,0,0,0,0,0,-,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,ORE CHUTE,FAIR,0,0,,S,Y,GRSSHRFOR,Y,Y,BATS LIZARDS,N,-,Y,-,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,N,,,,0,0,0,0,0,0,0,0,1,N,-,0,-,-,0.08,2.2,0.35,0,0,0,1.1,Y,Y,Y,Y,Y,N,-,Y,0,0,,POOR,Y,ORE CHUTE,FALSE,FALSE,FALSE,FALSE,,6/9/95,,,,,,49015,-110,38.67275839,,16:23:50,,Temple Mountain,,Emery,Muddy,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT065800014,UT,658,,14,North Mesa & Baker Inclin,,,,651,38110F6024,12,,,24S,11E,35,W2SW,26,15,BLM,BLM,,,,,3,0,0,HIKE,0,0,,0,U,,3,>35,ADJ TO,N,,5,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,ORE CHUTES,POOR,0,0,,S,Y,GRS SHR,Y,Y,LIZARD,N,,Y,PY MARCASITE CR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,N,,,,0,0,0,0,0,0,0,0,1,N,EMPTY,0,,,0.06,4,0.25,0,0,0.3,0.26,Y,Y,Y,Y,Y,Y,NONE,N,0,0,,,Y,INSIDE I1,FALSE,FALSE,FALSE,FALSE,,7/9/95,,,,,,49015,-110,38.6744767,,16:23:50,,Temple Mountain,,Emery,Muddy,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT065800015,UT,658,,15,Young,,,,651,37110F6024,12,,,24S,11E,34,NWNE,26,15,BLM,BLM,,,,,3,0,0,HIKE,0,0,,0,Y,4WD,2.5,>35,ADJ TO,N,,2,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,,S,Y,GRSSHR,Y,Y,LIZARDS,N,-,N,-,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,N,,,,0,0,0,0,0,0,0,0,0,,,0,,,0.02,0.3,0,0,0,5,0,Y,Y,Y,Y,Y,N,NONE,N,0,0,,,Y,PROSPECT 1,FALSE,FALSE,FALSE,FALSE,,7/9/95,,,,,,49015,-110,38.68410369,,16:23:50,,Lost Spring,,Emery,Muddy,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT065800016,UT,658,,16,Camp Bird #12 Group,,,,651,38110F6024,12,,,24S,11E,3,NWNENE,26,15,BLM,BLM,,,,,2,0,0,HIKE,0,0,,0,Y,ATV TRACKS,0.1,11-35,N/A,N,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,,S,Y,GRS SHR,N,N,,N,,N,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,,,0.02,0.7,0,0,0,0,0,Y,N,Y,Y,Y,,NONE,,0,0,,,Y,LEFT SIDE OF A1,FALSE,FALSE,FALSE,FALSE,,7/9/95,,,,,,49015,-110,38.67040991,,16:23:50,,Temple Mountain,,Emery,Muddy,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT065800017,UT,658,,17,Vagabond Mine,,,,651,38110F6024,12,,,24S,11E,35,W2SWNW,26,15,BLM,BLM,,,,,1,0,0,HIKE,0,0,,0,N,,0.5,>35,N/A,N,,2,0,0,0,1,0,0,0,,0,0,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,1,POWDER MAGAZINE,GOOD,0,0,,H,Y,GRS SHR,Y,Y,LIZARDS,N,,N,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,,,0.02,1.2,0,0.2,0,0,0,Y,Y,Y,Y,Y,,NONE,,0,0,,,Y,ADIT 1,FALSE,FALSE,FALSE,FALSE,,8/9/95,,,,,,49015,-110,38.68172376,,16:23:50,,Temple Mountain,,Emery,Muddy,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT065800018,UT,658,,18,Unknown,,,,651,38110F6024,12,,,24S,11E,34,NWNWNE,26,15,BLM,BLM,,,,,3,0,0,4WD,0,0,,0,Y,HOUSEHOLD TRASH,0.5,>35,ADJ TO,N,,2,0,0,0,0,1,0,0,,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,-,,0,0,0,H,Y,GRSFORSHR,Y,Y,LIZARDS,N,-,N,NONE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,-,A1 YELLOW NO H2O,0,0,0,0,0,1,0,0,1,N,EMPTY,0,-,NO,0.02,5,0.2,0.1,0,0,0,Y,Y,Y,Y,Y,N,NONE,N,0,0,N,,Y,ADIT 1,FALSE,FALSE,FALSE,FALSE,,8/9/95,,,,,,49015,-110,38.6857666,,16:23:50,,Temple Mountain,,Emery,Muddy,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT065800019,UT,658,,19,Unknown,,,,651,38110F6024,12,,,24S,11E,27,NESWSE,26,15,BLM,BLM,,,,,2,0,0,HIKE,0,0,,0,N,,0.1,>35,N/A,N,,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,,H,Y,GRS,Y,N,LIZARDS,N,,N,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,N,,,,0,0,0,0,0,0,0,0,0,,,0,,,0.01,0.02,0,0,0,0.8,0,Y,N,Y,Y,Y,U,NONE,N,0,0,,,Y,A1,FALSE,FALSE,FALSE,FALSE,,9/9/95,,,,,,49015,-110,38.69013643,,16:23:50,,Temple Mountain,,Emery,Muddy,03,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
UT065800020,UT,658,,20,Vanadium King 5,,,,651,37110F6024,12,,,24S,11E,35,W2NWNW,26,15,BLM,BLM,,,,,3,0,0,HIKE,0,0,,0,N,,3,11-35,ADJ TO,N,,2,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,,,0,0,,S,Y,GRS SHR FOR,Y,Y,RABBITS LIZARDS,N,,N,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,2,N,EMPTY,0,,,0.04,3,0.19,0,0,0.05,0,Y,Y,Y,Y,Y,N,NONE,N,0,0,,,Y,A1,FALSE,FALSE,FALSE,FALSE,,7/11/96,,,,,,49015,,,,16:23:50,,Lost Spring,,Emery,,,,8/31/99,conversion,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,
